Region	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WML_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WM_line_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion	WML_Lesion
PAX2	1	2	1	1	2	1	2	0	0	3	0	1	3	1	2	1	0	1	5	4	1	1	0	1	1	0	2	5	3	5	5	1	2	2	3	7	4	2	4	6	6	5	0	6	12	16	16	11	14	8	12	8	12	13	9	2	3	2	0	2	2	2	1	1	0	0	6	1	2	6	5	6	4	6	2	2	2	1	10	22	5	9	3	3	3	4	7	5	4	5	8
PGK1	4	3	1	0	3	1	4	4	6	6	5	2	1	3	2	2	3	1	4	5	3	1	3	1	1	3	0	6	5	10	6	3	5	1	2	5	4	2	8	8	9	5	4	10	31	20	30	18	22	10	25	25	26	30	11	9	6	12	3	5	4	1	3	3	1	3	1	3	1	6	6	3	10	4	12	7	15	6	18	10	17	15	7	8	7	3	9	13	20	14	13
SERPINA1	0	4	3	1	2	3	5	4	4	6	6	6	2	3	3	9	8	5	4	3	1	0	1	2	1	4	2	4	7	8	5	4	4	3	2	4	6	4	7	10	2	10	1	8	16	16	17	26	12	11	17	19	15	14	12	5	9	10	0	3	1	1	5	5	3	6	5	4	0	5	8	4	9	11	5	5	6	3	12	8	7	11	3	3	3	1	9	10	11	8	4
PLOD1	4	5	8	3	4	7	7	1	8	12	8	1	3	2	2	13	8	13	6	9	11	3	5	4	4	8	7	3	9	14	12	5	7	6	3	6	14	7	14	24	21	18	10	10	42	26	51	34	27	27	42	39	40	49	13	11	15	15	1	7	4	3	6	12	4	8	1	8	6	27	13	11	11	21	19	8	13	2	16	29	17	20	7	6	11	4	24	13	25	21	13
PMP22	3	1	2	3	6	4	11	8	3	5	3	4	3	3	2	6	6	8	1	6	3	2	3	6	2	6	1	7	8	4	5	4	6	4	1	1	3	9	14	6	10	6	2	3	24	13	19	18	18	9	15	25	22	27	9	7	8	8	1	2	0	1	2	2	1	4	4	4	1	3	4	12	5	6	7	6	4	2	7	9	9	12	2	2	6	8	7	8	10	7	6
POU1F1	6	0	0	0	1	1	0	1	7	4	0	2	1	0	2	0	2	0	1	3	3	0	1	4	2	4	1	2	9	3	3	2	5	5	0	2	3	3	10	8	3	3	5	3	10	8	15	12	8	4	15	12	9	17	7	7	6	9	3	3	2	0	3	2	2	3	3	2	1	4	7	2	7	10	3	3	6	3	6	8	10	10	2	4	3	2	5	5	9	8	4
PRNP	2	0	1	2	6	5	3	3	14	11	5	3	4	0	5	10	6	6	7	6	4	2	4	3	4	9	2	2	10	18	5	4	3	2	2	6	9	5	5	3	7	12	6	9	32	18	34	32	24	12	31	31	32	21	12	7	9	10	3	2	2	2	0	5	1	4	5	4	2	6	5	8	9	2	32	14	25	16	35	39	33	37	10	18	12	11	17	21	26	11	22
QDPR	4	4	4	5	5	6	5	2	6	7	4	1	2	2	3	21	3	9	9	6	3	0	1	0	0	2	2	2	6	8	4	6	2	1	0	1	4	3	1	12	12	4	3	4	19	16	19	9	9	5	16	13	19	14	4	3	5	3	4	2	2	0	0	1	0	2	0	2	8	2	5	3	5	5	3	5	9	3	9	5	8	8	3	1	4	2	7	11	12	6	7
SLC5A1	5	0	0	7	2	4	4	3	3	6	4	0	3	0	3	2	2	2	1	3	1	0	1	1	1	5	1	7	9	8	4	5	2	5	1	0	4	2	1	4	10	6	2	12	17	16	27	13	12	9	11	30	17	20	4	5	5	4	3	2	6	5	3	2	1	7	1	5	7	11	6	3	5	10	13	7	4	6	9	18	7	8	5	10	4	5	8	8	13	6	7
SNCA	2	2	0	0	5	3	4	3	1	2	4	4	2	2	2	5	6	2	6	4	2	2	0	0	3	5	0	3	7	8	4	3	4	2	3	5	7	1	1	4	8	9	4	12	15	7	14	19	8	15	12	22	19	21	13	6	9	11	1	4	3	1	2	3	4	2	1	5	2	4	5	0	6	4	16	1	7	9	14	13	10	13	6	8	3	7	16	15	12	9	8
TPI1	1	1	0	2	2	0	2	1	5	6	3	1	4	3	2	4	2	4	3	3	2	6	0	0	1	5	3	9	8	11	8	5	7	6	2	9	5	7	4	7	7	9	5	10	30	15	29	19	17	12	18	33	27	26	6	12	10	14	2	5	3	5	1	3	2	2	7	4	4	6	8	6	10	8	20	16	19	19	23	32	27	28	1	13	7	11	28	23	27	20	17
WAS	1	1	3	3	1	6	3	2	4	8	3	2	7	2	2	5	1	1	5	5	4	3	6	6	1	3	2	3	6	7	7	7	1	9	2	4	6	5	6	5	9	9	4	7	22	17	23	19	12	12	20	12	24	31	10	10	6	13	0	1	1	2	3	5	1	2	5	5	3	4	6	6	4	8	6	4	12	3	9	10	11	11	2	2	5	4	6	6	16	8	5
AIRE	3	1	1	1	4	6	6	2	6	4	1	1	5	0	4	4	4	7	6	2	0	3	4	3	5	6	3	4	10	9	7	7	2	6	4	8	9	3	2	14	10	10	5	2	25	22	22	15	13	7	20	19	23	17	9	6	7	10	4	8	5	1	3	1	6	3	3	5	7	11	9	5	21	3	8	5	4	9	11	15	9	16	4	2	9	8	7	6	12	6	8
TPP1	3	3	0	1	6	7	3	2	5	7	6	5	3	5	2	4	3	3	5	4	6	2	4	0	0	5	1	5	10	6	4	3	7	4	1	2	4	2	5	6	9	9	4	5	28	20	25	21	23	11	17	22	20	30	15	5	13	7	0	1	2	2	3	0	3	2	3	5	3	4	5	5	4	6	9	5	10	3	12	14	12	9	2	2	2	7	9	17	17	6	14
COL5A2	2	1	1	3	1	4	5	3	2	3	1	1	3	2	2	2	3	3	1	3	4	1	2	0	1	5	0	5	8	6	6	4	2	5	3	7	3	4	6	7	7	6	2	3	12	13	14	17	8	8	14	20	19	23	4	9	7	10	4	0	0	2	2	1	3	3	3	3	2	9	6	4	3	14	4	0	7	2	9	43	10	13	7	1	1	5	5	8	12	11	9
GM2A	6	1	0	4	4	4	3	2	4	6	3	3	4	0	4	2	5	4	3	1	0	3	5	0	3	5	4	2	9	5	4	5	1	5	4	5	6	4	4	7	3	15	4	8	24	21	34	29	22	7	17	23	24	24	11	7	7	13	2	2	2	1	0	2	3	2	2	8	5	5	3	9	8	9	7	5	5	4	13	12	13	10	4	4	4	2	12	13	8	7	6
GNRHR	4	0	1	0	2	5	2	0	4	5	4	0	1	4	0	0	0	2	0	1	0	1	3	0	4	1	2	3	5	3	12	4	4	5	4	5	2	6	3	9	9	6	5	5	19	19	18	22	15	10	15	20	18	19	7	2	8	17	2	3	2	2	2	1	2	2	1	2	0	1	12	5	6	12	1	3	6	4	7	7	10	7	2	2	4	4	7	11	5	8	6
IFNGR1	4	6	2	4	4	1	2	4	3	2	2	0	3	2	1	7	5	6	2	2	0	0	4	1	4	4	1	2	15	14	7	2	4	3	3	7	7	1	5	12	10	5	8	6	27	21	33	17	12	7	12	21	16	23	11	7	8	9	1	4	1	1	1	2	5	2	1	1	3	11	7	4	7	5	1	4	6	0	8	10	10	4	2	1	4	4	6	13	14	5	8
LOR	1	1	5	0	3	2	3	1	3	3	1	1	2	3	1	6	0	2	0	1	3	1	2	0	2	4	0	6	2	7	6	3	3	8	3	3	5	4	5	11	4	6	8	5	14	10	20	23	12	4	17	21	15	18	5	5	6	8	3	2	0	3	2	3	4	1	1	7	5	5	7	6	7	10	6	3	2	3	11	9	7	11	0	6	2	4	7	12	6	7	4
NCF2	2	2	1	4	2	3	4	1	3	5	2	3	1	1	0	1	7	4	0	1	2	1	2	2	2	7	0	3	12	6	2	6	11	8	1	11	6	5	3	8	6	5	6	9	24	16	21	21	18	12	15	25	22	20	9	10	11	4	5	3	3	0	2	3	4	5	3	1	1	7	7	6	44	16	2	3	9	4	8	18	6	13	3	4	4	5	14	15	7	7	3
NOTCH3	3	1	0	3	0	2	2	1	7	1	1	0	2	4	1	4	4	3	1	4	3	1	3	1	2	4	2	7	2	5	3	2	5	4	0	1	2	3	2	3	6	5	3	6	15	15	13	12	11	7	11	22	11	19	5	1	3	7	1	0	2	3	0	3	2	1	2	3	2	8	6	5	7	5	5	1	5	3	8	9	4	10	2	0	2	5	4	6	11	17	5
PAFAH2	3	2	1	1	1	1	5	3	4	5	3	3	2	2	3	1	7	7	3	5	1	0	1	3	1	4	4	7	4	11	9	3	11	2	2	7	7	4	7	5	4	10	4	8	18	21	29	24	22	4	16	30	19	21	14	4	5	15	3	1	0	2	1	2	4	3	4	2	5	6	6	10	11	7	5	4	5	6	14	14	12	11	1	5	1	5	10	14	9	11	9
PLEC	2	2	4	0	3	2	6	4	5	7	6	2	5	5	0	8	6	6	7	2	3	3	2	1	1	5	0	6	7	8	9	8	4	5	2	5	7	6	11	10	18	9	4	10	24	19	26	20	20	13	21	22	25	21	18	13	11	12	2	1	1	4	1	3	4	2	3	5	3	10	4	6	9	10	7	12	9	9	24	13	21	28	3	6	6	12	17	20	14	9	23
RFX5	2	1	1	0	3	0	0	1	0	3	2	1	5	1	1	0	0	2	2	1	2	3	10	2	1	5	1	1	6	7	3	3	3	3	1	4	2	1	3	6	7	3	2	1	14	18	9	10	5	7	12	13	5	15	3	0	11	6	4	1	1	1	1	1	2	1	1	2	2	4	2	6	6	2	6	4	2	6	9	14	11	2	0	2	1	3	9	8	8	3	7
SLC10A2	1	3	0	2	1	2	3	2	2	2	1	2	0	0	0	1	2	1	2	3	1	0	2	1	1	1	0	6	4	6	1	4	0	2	0	3	4	2	4	10	5	5	1	2	14	18	10	5	6	10	10	46	15	11	3	3	8	3	2	1	2	3	2	1	2	2	3	5	6	3	4	4	4	4	7	1	4	3	10	6	4	8	0	3	1	1	5	4	7	5	8
APP	1	2	1	2	6	5	6	6	8	8	9	3	2	5	3	14	13	10	8	6	6	4	4	4	5	5	3	3	9	7	6	3	5	3	2	5	5	10	6	10	10	6	5	6	41	21	24	36	8	19	23	26	29	25	10	9	5	15	1	2	2	2	1	4	4	3	6	2	2	2	3	11	13	6	22	17	27	21	33	27	31	24	7	17	7	16	18	42	31	29	23
ATRX	4	2	3	2	9	3	10	1	4	10	5	2	1	5	1	12	5	3	7	5	4	2	1	1	3	4	0	4	10	14	14	4	4	8	3	8	8	10	4	13	8	7	7	7	28	25	26	16	21	8	19	24	35	22	14	10	11	11	4	2	1	2	4	3	4	5	2	3	3	7	7	7	13	7	7	5	11	4	14	18	15	15	2	1	8	6	15	17	22	19	15
C1QB	9	3	1	2	7	11	10	4	10	26	10	8	3	7	8	6	11	6	6	9	3	3	2	6	2	16	5	12	13	15	29	16	11	10	2	7	16	4	13	16	21	20	8	17	103	73	103	99	75	36	51	38	65	48	34	27	40	40	0	0	0	3	1	3	0	2	2	5	4	6	9	2	7	6	10	4	4	1	17	14	8	12	2	6	3	4	7	11	11	12	7
FBP1	2	1	0	1	1	5	3	1	1	9	2	2	3	1	0	4	6	2	2	2	3	1	0	0	1	3	2	5	9	5	3	2	4	2	1	2	2	4	1	6	8	3	4	3	21	22	20	21	23	10	15	11	16	13	6	8	7	6	2	4	4	0	2	4	2	1	4	2	6	7	3	8	7	4	7	7	6	4	13	12	9	14	4	3	0	1	6	9	9	6	6
FUT2	4	0	1	2	2	5	3	13	2	4	3	0	1	0	1	0	1	5	0	4	2	0	4	3	3	2	2	2	5	7	10	2	4	5	1	7	4	3	5	7	7	8	3	7	14	17	19	14	7	9	21	20	18	23	11	6	5	8	3	6	2	2	1	0	6	0	3	3	1	7	9	3	9	6	4	5	6	3	7	12	7	13	7	3	6	3	9	7	10	8	3
HBA2	0	5	2	1	1	2	6	1	3	9	1	0	3	0	1	5	3	1	13	2	2	2	2	1	1	3	2	5	14	5	8	5	3	4	0	8	5	4	5	4	22	5	4	4	14	13	10	10	9	10	11	24	14	17	11	5	17	7	3	3	1	2	1	6	4	2	2	3	0	7	10	7	3	9	6	6	7	4	6	12	10	16	7	6	4	6	10	11	8	6	3
HEXA	3	0	2	1	5	5	3	2	3	5	3	3	6	3	4	4	2	2	2	3	5	2	3	1	1	3	4	2	6	11	13	2	7	5	2	3	7	2	3	2	5	8	2	7	21	21	20	21	29	11	17	32	19	23	15	6	10	8	2	2	1	1	1	1	2	0	1	3	5	3	8	2	11	5	8	1	6	5	5	10	15	7	4	5	2	4	9	11	6	7	8
HOXA13	1	0	1	1	1	6	1	3	0	3	0	0	2	1	0	2	4	3	0	5	1	0	2	1	3	6	0	4	8	5	10	2	3	2	5	7	4	3	4	9	8	8	3	4	15	10	18	17	23	13	14	23	22	19	11	5	5	12	1	3	2	0	3	4	3	7	2	1	5	6	7	5	9	7	5	1	4	7	4	9	11	4	4	3	6	7	12	9	12	6	12
KCNJ11	0	3	5	2	2	3	4	4	4	3	3	1	0	2	2	1	2	1	1	3	4	1	2	1	2	2	0	4	11	11	7	8	2	4	3	7	4	3	8	4	9	10	3	11	17	13	21	13	17	6	19	12	20	13	5	6	4	4	1	2	0	3	4	5	4	1	4	3	1	4	9	5	6	3	6	4	4	8	9	16	19	7	4	5	3	5	9	8	9	8	9
OTC	1	1	0	2	4	2	1	1	1	4	5	2	3	1	2	1	2	1	3	2	1	9	3	2	1	6	1	0	2	6	2	1	7	1	1	4	1	2	1	7	4	3	4	2	13	16	8	10	7	2	13	17	16	19	5	4	4	8	1	4	0	2	0	7	1	2	2	1	5	4	8	6	6	7	3	3	3	4	2	6	11	7	4	2	2	2	7	15	5	8	8
PLP1	14	9	15	9	16	32	23	21	24	22	48	10	15	18	11	99	26	39	37	23	9	4	1	1	3	5	4	4	23	10	10	3	5	2	1	3	7	8	8	11	3	5	1	3	8	13	20	14	8	4	9	13	7	19	6	3	5	10	2	0	0	2	1	1	1	4	1	1	0	2	3	2	4	5	3	2	3	3	3	6	4	7	1	2	3	5	3	4	6	1	4
VHL	4	1	1	1	1	1	5	2	3	7	3	1	1	4	2	0	2	0	2	4	4	2	4	1	4	3	0	1	5	8	3	3	2	2	3	4	5	1	1	11	7	8	1	5	25	8	13	9	6	6	8	17	17	14	3	3	7	6	3	3	1	1	1	1	5	4	0	5	4	5	9	6	4	1	8	3	4	4	13	8	13	10	0	6	4	5	9	11	8	9	5
GDF5	2	1	1	2	1	3	4	6	5	8	5	0	2	1	2	3	7	3	6	5	3	3	2	2	3	9	1	9	5	7	13	6	8	11	1	15	8	6	4	6	8	6	6	10	37	26	21	23	18	13	20	29	20	38	5	7	11	5	3	5	2	5	3	3	3	6	3	7	11	6	9	14	19	13	3	5	7	2	9	11	11	13	4	5	7	6	10	16	14	8	10
FCGR3A	3	1	0	3	1	1	4	2	7	5	6	4	3	1	2	7	4	3	1	3	4	3	4	1	7	5	2	4	7	11	15	5	2	4	1	3	10	2	8	6	11	7	4	7	28	10	48	24	19	13	20	16	22	17	20	8	10	11	3	0	1	2	1	3	6	4	3	8	7	3	8	6	6	6	8	3	5	0	7	12	7	13	7	2	10	3	10	9	8	8	4
IL10	0	2	0	1	0	5	0	1	5	2	0	2	1	1	1	1	3	5	0	3	1	1	0	1	1	3	0	1	5	8	3	1	1	3	2	4	3	3	2	3	6	7	3	3	12	10	14	10	7	6	16	13	14	14	9	6	2	7	2	3	3	1	1	1	0	0	0	6	0	4	34	1	3	5	2	1	0	3	8	5	3	7	3	0	1	6	6	5	11	6	10
GPX1	4	0	1	8	6	9	7	8	7	17	7	6	5	6	3	5	7	8	4	10	5	3	6	2	3	8	2	6	16	5	30	5	11	10	6	4	14	3	9	10	18	13	8	15	72	47	66	69	48	21	41	43	34	35	34	9	25	13	1	3	1	2	3	2	2	4	1	6	3	7	7	1	6	10	13	7	9	3	9	8	11	13	3	1	7	8	11	10	8	6	12
GC	1	1	0	3	1	5	3	1	4	6	6	3	3	0	1	3	2	3	4	0	1	5	1	4	3	4	1	5	4	4	7	1	2	3	3	6	4	2	5	10	8	6	1	7	16	10	28	14	12	8	13	16	19	22	16	4	4	6	2	1	1	2	1	2	2	3	0	3	3	7	7	6	7	2	4	4	6	3	12	9	9	12	3	3	5	2	10	13	16	9	7
CD14	2	4	0	2	2	3	3	1	4	2	5	1	3	1	1	3	3	2	4	2	1	3	0	2	2	2	1	1	3	5	6	7	0	5	2	1	8	3	2	6	9	7	5	9	15	17	27	15	5	14	16	21	11	17	5	7	6	7	1	4	4	1	2	2	2	3	2	5	2	8	5	11	6	3	10	1	3	4	11	11	6	9	2	2	2	10	7	13	7	4	8
TAP1	4	2	0	3	2	2	5	3	3	2	3	1	2	2	1	3	4	3	2	0	3	4	1	1	5	5	1	4	5	8	4	1	3	3	1	5	6	3	5	7	9	7	3	11	17	12	15	15	11	17	14	17	16	22	9	4	4	8	1	2	2	2	1	3	3	1	2	3	2	7	7	6	10	5	4	4	1	5	9	8	7	13	6	3	2	7	4	8	8	8	5
TNF	1	3	2	2	1	5	3	7	6	3	0	2	3	1	2	4	2	4	0	4	2	2	1	2	4	6	0	5	6	8	10	2	6	8	1	3	7	5	4	9	4	6	3	11	26	12	26	14	28	3	25	22	26	16	10	3	4	15	5	6	4	5	3	5	2	4	1	2	7	7	6	5	8	6	9	6	8	3	14	19	10	16	1	4	4	6	11	14	10	11	18
IGFBP1	0	1	0	0	5	1	3	1	0	3	0	1	0	2	1	3	4	1	4	2	3	2	1	2	2	1	0	3	3	30	4	4	5	4	3	2	2	2	3	7	5	8	4	10	13	13	19	13	15	4	7	18	13	17	4	3	2	3	1	2	3	2	2	5	3	3	1	2	3	4	7	7	8	5	2	1	8	3	11	10	9	6	0	7	3	2	4	8	6	3	3
SERPINE1	2	4	1	3	2	4	5	3	5	5	3	0	6	3	3	4	5	2	1	3	3	6	1	3	1	11	6	9	8	10	4	6	9	6	0	7	15	5	1	10	6	10	2	6	14	23	52	17	31	7	25	19	30	27	13	6	21	8	0	4	5	2	2	4	2	3	4	3	0	8	5	7	10	8	7	4	6	0	16	12	10	12	6	5	3	2	7	15	7	8	5
CD59	5	2	0	3	2	2	6	3	3	5	3	2	0	5	1	8	1	5	9	4	1	0	1	1	5	4	2	3	8	5	7	1	7	3	2	1	7	5	4	6	6	3	4	3	16	22	22	21	16	8	10	21	15	22	13	10	11	11	2	1	1	2	0	4	0	1	5	6	5	3	10	4	8	4	8	2	8	8	14	9	10	9	4	3	5	6	6	9	16	5	12
RFX2	1	1	6	1	3	3	5	4	5	3	2	0	3	3	0	8	4	2	0	3	1	2	0	1	1	6	1	5	11	15	9	6	5	5	3	5	7	5	5	6	10	3	4	8	18	11	19	19	17	8	11	18	14	22	14	3	3	4	2	2	3	2	2	1	3	2	1	7	0	4	8	12	11	8	4	4	9	5	6	9	15	9	2	4	5	4	12	12	11	6	5
SOD2	1	0	0	3	4	5	6	5	6	4	4	1	3	0	2	2	3	2	4	4	2	0	2	1	2	4	3	2	8	5	4	6	9	5	1	6	7	3	4	4	10	5	7	8	30	29	32	28	25	10	11	60	36	37	19	13	19	14	1	0	1	0	3	6	1	2	0	4	4	3	6	3	6	11	7	7	14	6	16	10	15	7	3	4	6	8	12	11	14	11	7
RPL9	4	1	1	3	6	7	9	8	5	6	9	3	9	7	6	6	4	11	5	11	2	3	6	1	7	3	1	9	9	20	16	17	10	10	4	9	8	5	11	9	15	11	6	13	52	41	58	51	34	20	30	30	34	38	22	13	21	16	3	3	1	3	2	1	6	4	4	2	4	2	8	10	8	9	14	7	8	5	22	17	23	9	4	5	4	5	11	12	15	10	8
ACHE	2	1	0	0	0	3	3	0	3	3	3	1	1	0	0	5	3	1	1	2	0	0	2	1	1	1	2	4	3	4	2	1	2	2	2	4	4	1	4	6	4	9	2	3	16	11	9	12	7	10	13	13	13	7	6	2	4	7	1	1	2	2	0	2	4	0	4	3	1	5	4	5	5	5	6	3	4	20	15	9	4	8	1	0	3	1	4	8	5	4	3
ADRA2A	1	0	0	4	5	6	2	6	3	3	3	0	0	1	1	3	1	2	3	0	2	0	1	1	1	4	2	4	12	2	2	2	7	4	0	5	8	5	9	10	3	5	4	5	24	13	17	11	16	5	13	19	14	19	4	5	14	10	4	1	8	4	0	4	3	2	3	1	3	6	9	6	7	4	13	7	9	3	13	13	12	6	0	6	2	3	10	11	5	6	6
ADRB1	0	1	0	4	4	4	7	5	4	7	5	3	1	2	1	4	1	3	4	1	1	5	3	1	6	4	2	5	6	11	3	4	5	6	2	6	4	4	1	6	6	8	2	11	19	19	12	10	20	7	19	25	25	24	10	10	5	12	1	1	0	3	3	4	4	4	5	5	6	7	7	5	7	10	4	4	7	3	15	14	12	15	4	7	4	10	19	16	15	13	6
AGTR2	2	0	0	1	4	6	3	3	1	3	3	1	1	1	1	5	2	3	6	1	2	6	1	0	2	3	2	4	3	8	7	5	2	3	0	7	3	5	0	9	3	8	3	1	20	20	22	9	7	11	10	17	11	14	8	3	6	6	4	1	1	1	1	0	3	2	2	5	3	1	3	4	16	4	1	2	3	4	3	4	7	9	2	0	1	4	8	9	9	9	3
ATP1A1	0	1	0	2	1	3	7	4	2	3	1	1	2	3	3	6	3	0	2	4	4	0	1	3	3	2	3	2	8	4	4	5	8	3	1	2	6	2	6	6	7	7	7	5	18	7	14	10	15	10	16	21	17	17	11	5	12	12	2	1	1	2	0	0	1	3	3	4	3	2	10	3	9	5	13	8	11	5	18	19	11	9	3	7	1	10	8	14	18	8	10
ATP1A2	5	0	2	4	1	3	4	3	3	4	0	2	5	2	0	7	2	3	3	5	3	0	1	0	3	0	4	5	9	7	4	2	7	2	1	8	2	8	6	9	7	8	2	3	24	17	22	17	13	12	12	42	31	19	10	13	14	12	2	5	2	0	1	5	4	6	2	1	4	3	10	3	4	5	13	10	22	7	23	21	16	12	5	4	13	6	26	25	24	27	26
BLVRB	2	0	1	0	1	0	4	3	1	2	4	1	1	0	2	2	2	2	0	2	1	2	1	2	2	1	2	1	4	3	5	3	3	0	4	1	1	3	3	4	6	6	3	6	9	18	13	12	15	9	9	8	11	15	4	3	4	5	1	0	0	4	1	1	2	5	1	3	0	0	8	4	6	3	2	4	6	1	9	4	3	11	4	6	3	1	71	7	5	6	5
TSPO	2	2	0	2	0	3	3	3	4	2	1	3	1	2	3	3	1	1	3	1	4	1	0	4	1	8	0	3	3	11	1	4	7	3	0	4	3	1	1	6	3	6	4	6	15	12	22	11	19	5	15	15	21	16	16	5	8	4	0	1	0	3	1	3	2	1	4	3	2	6	6	8	9	5	5	3	4	1	9	6	4	7	1	1	0	2	6	5	7	5	9
CACNA1E	5	0	1	1	1	0	2	3	3	0	4	1	1	1	3	3	0	0	1	0	1	1	1	1	1	5	0	1	2	7	1	1	3	4	1	2	4	2	2	4	3	3	1	2	7	8	8	11	7	6	3	13	9	14	4	2	5	8	3	1	0	0	1	2	6	3	0	2	1	3	1	4	4	5	1	4	9	2	19	4	5	14	5	3	3	5	8	10	8	4	12
CHRM1	3	1	3	1	2	2	3	6	4	4	1	3	5	4	1	3	5	4	3	3	0	3	1	2	0	4	2	3	5	5	6	2	3	4	4	5	5	1	6	10	6	7	2	9	26	13	24	16	13	5	14	17	18	17	11	4	5	11	0	5	3	1	0	2	7	1	4	5	2	5	8	9	10	10	4	4	8	4	10	3	9	6	3	3	5	2	12	9	7	4	9
CHRNB3	0	1	0	3	4	0	4	2	2	5	1	0	1	1	0	1	3	3	2	1	0	1	1	1	1	6	1	3	7	7	0	5	7	1	3	1	3	4	5	6	6	4	3	5	13	8	13	12	8	9	8	10	17	24	7	3	9	7	4	0	3	2	1	3	2	2	3	5	2	2	4	11	22	8	8	3	10	4	7	8	7	4	2	1	2	2	11	6	8	4	5
CSF1	1	1	2	3	0	5	1	3	5	3	4	1	4	4	1	6	2	3	2	3	2	1	1	2	1	4	3	7	3	5	8	2	6	3	0	11	7	7	5	7	9	7	3	5	28	18	16	21	11	6	14	32	20	24	8	8	4	7	3	5	4	4	3	1	2	7	4	5	4	4	7	4	8	10	1	9	6	2	10	14	13	6	6	6	5	6	15	13	5	6	1
CYP3A7	3	2	0	0	0	2	0	1	3	0	4	1	3	1	0	4	1	3	3	5	0	3	3	1	2	3	0	4	4	5	4	3	5	0	0	5	2	1	1	4	2	5	2	6	15	6	16	12	6	3	9	14	12	22	8	5	6	3	0	1	2	0	1	2	10	3	3	4	4	7	6	2	5	6	7	2	3	2	5	14	6	4	1	3	2	3	6	7	7	4	2
CYP2C8	2	0	2	1	1	3	6	1	4	2	2	1	2	1	4	6	2	3	4	2	1	2	7	0	1	6	2	1	6	4	2	1	0	3	3	8	7	4	2	9	3	10	0	4	14	15	10	14	18	5	11	12	14	12	4	4	7	5	1	2	2	3	1	2	0	1	2	3	1	1	6	4	4	2	0	0	5	4	4	6	4	3	1	5	1	1	15	12	10	6	1
CYP2C9	1	2	3	3	4	1	3	6	8	4	7	2	5	2	3	2	3	3	1	4	4	3	4	1	7	7	1	5	5	13	7	7	4	8	2	5	9	7	9	9	10	6	7	8	23	22	26	20	18	11	32	29	22	39	10	7	16	14	5	4	3	8	5	3	3	5	7	5	8	8	11	7	21	15	9	8	4	5	23	15	17	16	7	9	9	11	12	13	12	11	10
CYP27A1	6	2	2	1	5	2	5	3	4	8	1	0	2	3	1	4	3	0	6	5	3	3	2	1	3	9	3	6	4	8	7	5	3	1	3	10	4	8	7	5	9	7	9	9	25	21	38	28	18	15	27	30	18	46	15	6	11	14	2	3	2	3	1	2	5	4	0	9	7	8	9	7	11	9	6	4	7	1	13	7	12	9	3	2	3	1	9	10	17	7	11
ACE	1	1	0	6	2	1	3	0	1	8	2	3	2	0	1	1	2	4	1	1	1	1	0	2	2	6	0	7	3	8	5	3	4	2	1	5	2	7	2	5	7	7	3	3	18	17	19	9	11	4	12	17	21	17	11	4	11	9	1	1	3	2	0	3	2	5	2	5	6	3	3	2	2	9	8	5	4	3	11	9	13	11	2	2	3	3	13	7	11	4	3
FOLR3	4	1	2	2	0	1	7	2	5	1	2	3	0	1	3	1	2	3	2	3	4	4	2	3	2	0	1	8	5	6	7	2	6	4	2	2	6	1	1	7	5	4	1	7	13	13	14	10	9	7	11	20	14	16	9	11	6	16	3	1	3	2	3	1	3	7	1	2	4	5	7	4	8	6	7	2	8	3	9	13	6	13	4	4	3	6	9	8	8	3	8
GAST	0	1	0	1	1	4	2	3	4	3	1	3	0	1	0	0	3	2	0	2	2	2	1	2	0	2	6	4	5	5	7	4	2	5	3	6	6	0	5	3	8	5	2	4	13	10	16	9	9	6	9	13	9	15	8	3	5	5	4	2	2	3	2	1	1	2	1	1	1	2	4	6	4	5	4	3	2	2	1	6	7	5	1	2	2	2	1	5	6	6	3
